"NOME_ALUNO","SEXO","IDADE (ao ingressar)","ESTADO_CIVIL (ao ingressar)","ETNIA","COD_CURSO","NOME_CURSO","ANO_INGRESSO","FORMA_INGRESSO","PERIODO_INGRESSO","ANO_EVASAO","PERIODO_EVASAO","Forna de Evasão","NUM_PERIODOS","NUM_MAX_PERIODOS","CH_TOTAL_CURSO","COTISTA","MUNICIPIO","ESTADO","PAIS","CRN","CRA","QTDE_TRANCAMENTOS"
"Aluno 468","M","18.3","Solteiro(a)","Branca","05","Engenharia de Computação","1999","Vestibular","1º Semestre","2004","2º Semestre","Formado","10","18","3690","N","VILA VELHA","","Brasil","","8.08","0"
"Aluno 469","F","17.8","Solteiro(a)","Branca","05","Engenharia de Computação","1995","Vestibular","1º Semestre","2001","1º Semestre","Formado","10","18","3690","N","VITORIA","","Brasil","","7.75","0"
"Aluno 470","F","20.6","Solteiro(a)","Branca","05","Engenharia de Computação","2011","Vestibular","1º Semestre","2014","2º Semestre","Formado","10","15","4215","N","VITORIA","Espirito Santo","Brasil","15,628","7.32","0"
"Aluno 471","F","19.0","Solteiro(a)","Branca","05","Engenharia de Computação","2006","Vestibular","1º Semestre","2010","2º Semestre","Formado","10","18","3690","N","VITORIA","Espirito Santo","Brasil","16,4079","8.77","0"
"Aluno 472","F","20.5","Solteiro(a)","Branca","05","Engenharia de Computação","1991","Vestibular","1º Semestre","1995","","Desistência","10","18","3690","N","VITORIA","","Brasil","","3.86","0"
"Aluno 473","F","18.8","Solteiro(a)","Branca","05","Engenharia de Computação","2004","Vestibular","1º Semestre","2009","1º Semestre","Formado","10","18","3690","N","","","","15,3446","7.39","0"
"Aluno 474","F","17.9","Solteiro(a)","Branca","05","Engenharia de Computação","2000","Vestibular","1º Semestre","2004","2º Semestre","Formado","10","18","3690","N","VITORIA","","Brasil","","8.31","0"
"Aluno 475","M","18.5","Solteiro(a)","Não Declarada","05","Engenharia de Computação","2007","Vestibular","1º Semestre","2015","2º Semestre","Formado","10","15","4215","N","VILA VELHA","Espirito Santo","Brasil","15,2532","6.77","0"
"Aluno 476","M","18.9","Solteiro(a)","Branca","05","Engenharia de Computação","2003","Vestibular","1º Semestre","2014","1º Semestre","Desligado","10","18","3690","N","VITORIA","Espirito Santo","Brasil","14,1909","5.43","0"
"Aluno 477","M","18.3","Solteiro(a)","Branca","05","Engenharia de Computação","2005","Vestibular","1º Semestre","2010","1º Semestre","Formado","10","18","3690","N","VILA VELHA","Espirito Santo","Brasil","14,9524","6.64","0"
"Aluno 478","M","16.9","Solteiro(a)","Branca","05","Engenharia de Computação","2011","Vestibular","1º Semestre","2018","2º Semestre","Formado","10","15","4215","N","VITORIA","Espirito Santo","Brasil","15,7275","7.47","0"
"Aluno 479","M","18.3","Solteiro(a)","Parda","05","Engenharia de Computação","2004","Vestibular","1º Semestre","2012","1º Semestre","Formado","10","18","3690","N","VITORIA","Espirito Santo","Brasil","14,2413","5.52","0"
"Aluno 480","M","19.8","Solteiro(a)","Branca","05","Engenharia de Computação","2012","Vestibular","1º Semestre","2014","1º Semestre","Desligado","10","15","4215","N","VITORIA","Espirito Santo","Brasil","0,2125","0.06","0"
"Aluno 481","F","18.6","Solteiro(a)","Branca","05","Engenharia de Computação","1992","Vestibular","1º Semestre","2001","","Formado","10","18","3690","N","SERRA","","Brasil","","6.82","0"
"Aluno 482","M","18.8","Solteiro(a)","Branca","05","Engenharia de Computação","1998","Vestibular","2º Semestre","2003","2º Semestre","Formado","10","18","3690","N","VILA VELHA","","Brasil","","8.28","0"
"Aluno 483","M","20.7","Solteiro(a)","Branca","05","Engenharia de Computação","2003","Vestibular","1º Semestre","2007","2º Semestre","Formado","10","18","3690","N","VITORIA","ES","Brasil","15,623","7.87","0"
"Aluno 484","M","18.1","Solteiro(a)","Branca","05","Engenharia de Computação","1991","Vestibular","1º Semestre","1997","","Formado","10","18","3690","N","VILA VELHA","","Brasil","","7.74","0"
"Aluno 485","M","","","Branca","05","Engenharia de Computação","1996","Transferência Facultativa","1º Semestre","2001","1º Semestre","Formado","10","18","3690","N","","","Brasil","","7.92","0"
"Aluno 486","M","21.8","Solteiro(a)","Branca","05","Engenharia de Computação","2000","Vestibular","1º Semestre","2002","2º Semestre","Desistência","10","18","3690","N","VILA VELHA","","Brasil","","3.13","0"
"Aluno 487","M","24.5","Solteiro(a)","Branca","05","Engenharia de Computação","2000","Novo Curso","1º Semestre","2003","2º Semestre","Desligado","10","18","3690","N","VILA VELHA","","Brasil","","6.5","2"
"Aluno 488","M","18.0","Solteiro(a)","Branca","05","Engenharia de Computação","1992","Vestibular","1º Semestre","1994","","Desistência","10","18","3690","N","","","","","5.94","0"
"Aluno 489","M","23.3","Solteiro(a)","Branca","05","Engenharia de Computação","2006","Vestibular","1º Semestre","2010","1º Semestre","Desligado","10","18","3690","N","","","","2,846","3.61","0"
"Aluno 490","M","20.0","Solteiro(a)","Branca","05","Engenharia de Computação","1996","Vestibular","1º Semestre","2002","1º Semestre","Formado","10","18","3690","N","JOAO NEIVA","","Brasil","","7.52","0"
"Aluno 491","M","30.4","Casado(a)","Parda","05","Engenharia de Computação","2005","Vestibular","1º Semestre","2012","2º Semestre","Formado","10","18","3690","N","VILA VELHA","Espirito Santo","Brasil","14,8703","6.44","2"
"Aluno 492","M","17.9","Solteiro(a)","Branca","05","Engenharia de Computação","2004","Vestibular","1º Semestre","2010","1º Semestre","Formado","10","18","3690","N","","","","15,0277","6.75","0"
"Aluno 493","M","19.9","Solteiro(a)","Branca","05","Engenharia de Computação","2004","Vestibular","1º Semestre","2010","1º Semestre","Formado","10","18","3690","S","VITORIA","Espirito Santo","Brasil","14,4491","5.86","0"
"Aluno 494","M","20.7","Solteiro(a)","Parda","05","Engenharia de Computação","2003","Vestibular","1º Semestre","2010","1º Semestre","Formado","10","18","3690","N","VITORIA","Espirito Santo","Brasil","15,7685","7.81","2"
"Aluno 495","M","16.9","Solteiro(a)","Branca","05","Engenharia de Computação","1992","Vestibular","1º Semestre","0","","Desistência","10","18","3690","N","","","","","5.66","0"
"Aluno 496","M","27.2","Solteiro(a)","Branca","05","Engenharia de Computação","2003","Novo Curso","2º Semestre","2005","2º Semestre","Desligado","10","18","3690","N","SERRA","Espírito Santo","Brasil","","0","0"
"Aluno 497","M","18.1","Solteiro(a)","Branca","05","Engenharia de Computação","1993","Vestibular","1º Semestre","2002","1º Semestre","Desistência","10","18","3690","N","","","","","7.36","0"
"Aluno 498","M","18.4","Solteiro(a)","Branca","05","Engenharia de Computação","1994","Vestibular","1º Semestre","2000","","Formado","10","18","3690","N","VITORIA","","Brasil","","8.21","0"
"Aluno 499","M","18.3","Solteiro(a)","Branca","05","Engenharia de Computação","2004","Vestibular","1º Semestre","2009","2º Semestre","Formado","10","18","3690","N","Serra","ES","Brasil","15,2091","6.9","0"
"Aluno 500","M","18.0","Solteiro(a)","Branca","05","Engenharia de Computação","2012","Vestibular","1º Semestre","2014","2º Semestre","Reopção de Curso","10","15","4215","S","SOORETAMA","EspÃ­rito Santo","Brasil","3,5252","4.3","0"
"Aluno 501","M","17.2","Solteiro(a)","Branca","05","Engenharia de Computação","2006","Vestibular","1º Semestre","2012","1º Semestre","Desistência","10","18","3690","N","VILA VELHA","Espirito Santo","Brasil","3,272","4.26","2"
"Aluno 502","M","18.1","Solteiro(a)","Branca","05","Engenharia de Computação","2007","Vestibular","1º Semestre","2011","2º Semestre","Formado","10","18","3690","N","VILA VELHA","Espirito Santo","Brasil","15,9974","8.03","0"
"Aluno 503","M","21.2","Solteiro(a)","Branca","05","Engenharia de Computação","1992","Vestibular","1º Semestre","2000","","Formado","10","18","3690","N","VITORIA","","Brasil","","5.33","0"
"Aluno 504","M","17.9","Solteiro(a)","Branca","05","Engenharia de Computação","2012","Vestibular","1º Semestre","2016","2º Semestre","Desistência","10","15","4215","S","SERRA","Espírito Santo","Brasil","3,2395","3.64","0"
"Aluno 505","M","18.3","Solteiro(a)","Branca","05","Engenharia de Computação","1999","Vestibular","1º Semestre","2003","2º Semestre","Formado","10","18","3690","N","VILA VELHA","","Brasil","","8.6","0"
"Aluno 506","M","18.1","Solteiro(a)","Branca","05","Engenharia de Computação","1993","Vestibular","1º Semestre","2000","1º Semestre","Formado","10","18","3690","N","VITORIA","","Brasil","","7.23","0"
"Aluno 507","M","18.2","Solteiro(a)","Branca","05","Engenharia de Computação","2002","Vestibular","1º Semestre","2007","2º Semestre","Formado","10","18","3690","N","","","BRASIL","15,3749","7.44","0"
"Aluno 508","M","25.1","Solteiro(a)","Branca","05","Engenharia de Computação","2000","Transferência Interna","2º Semestre","2002","2º Semestre","Desistência","10","18","3690","N","VILA VELHA","","Brasil","","5.07","0"
"Aluno 509","M","20.0","Solteiro(a)","Branca","05","Engenharia de Computação","2002","Vestibular","1º Semestre","2007","1º Semestre","Formado","10","18","3690","N","Serra","","BRASIL","","8.03","0"
"Aluno 510","M","17.8","Solteiro(a)","Branca","05","Engenharia de Computação","2002","Vestibular","1º Semestre","2011","1º Semestre","Formado","10","18","3690","N","CARIACICA","Espirito Santo","Brasil","15,6176","7.45","0"
"Aluno 511","M","16.8","Solteiro(a)","Branca","05","Engenharia de Computação","1992","Vestibular","1º Semestre","1996","","Desistência","10","18","3690","N","","","","","6.78","0"
"Aluno 512","F","18.0","Solteiro(a)","Branca","05","Engenharia de Computação","2002","Vestibular","1º Semestre","2007","2º Semestre","Formado","10","18","3690","N","VITORIA","Espírito Santo","Brasil","15,3403","7.38","0"
"Aluno 513","M","18.2","Solteiro(a)","Branca","05","Engenharia de Computação","1991","Vestibular","1º Semestre","1994","","Desistência","10","18","3690","N","","","","","5.58","0"
"Aluno 514","M","23.1","Solteiro(a)","Branca","05","Engenharia de Computação","2002","Transferência Interna","1º Semestre","2010","1º Semestre","Desligado","10","18","3690","N","VITORIA","","Brasil","1,1173","0.79","1"
"Aluno 515","M","18.4","Solteiro(a)","Branca","05","Engenharia de Computação","1993","Vestibular","1º Semestre","1996","","Desistência","10","18","3690","N","VITORIA","","Brasil","","1.47","0"
"Aluno 516","M","21.4","Solteiro(a)","Branca","05","Engenharia de Computação","1996","Vestibular","1º Semestre","2002","2º Semestre","Desligado","10","18","3690","N","VITORIA","","Brasil","","1.82","0"
"Aluno 517","M","20.6","Casado(a)","Branca","05","Engenharia de Computação","1990","Vestibular","2º Semestre","2000","","Desligado","10","18","3690","N","","","Brasil","","1.99","0"
"Aluno 518","M","20.6","Casado(a)","Branca","05","Engenharia de Computação","1990","Vestibular","2º Semestre","2000","","Desligado","10","18","3690","N","VILA VELHA","Espírito Santo","Brasil","","1.99","0"
"Aluno 519","M","19.6","Solteiro(a)","Branca","05","Engenharia de Computação","2001","Vestibular","1º Semestre","2004","1º Semestre","Transferência para outra institução","10","18","3690","N","VITORIA","","Brasil","","5.82","0"
"Aluno 520","M","18.5","Solteiro(a)","Branca","05","Engenharia de Computação","2002","Vestibular","1º Semestre","2005","2º Semestre","Reopção de Curso","10","18","3690","N","VITORIA","Espirito Santo","Brasil","","5.38","0"
"Aluno 521","M","19.7","Solteiro(a)","Branca","05","Engenharia de Computação","1990","Vestibular","2º Semestre","1994","","Desistência","10","18","3690","N","","","Brasil","","4.55","0"
"Aluno 522","M","18.2","Solteiro(a)","Branca","05","Engenharia de Computação","1993","Vestibular","1º Semestre","1998","","Formado","10","18","3690","N","VITORIA","","Brasil","","8.3","0"
"Aluno 523","M","18.8","Solteiro(a)","Branca","05","Engenharia de Computação","2004","Transferência Facultativa","2º Semestre","2010","2º Semestre","Formado","10","18","3690","N","VILA VELHA","Espirito Santo","Brasil","14,917","6.61","0"
"Aluno 524","M","17.6","Solteiro(a)","Branca","05","Engenharia de Computação","1997","Vestibular","1º Semestre","2002","2º Semestre","Formado","10","18","3690","N","VILA VELHA","","Brasil","","7.82","0"
"Aluno 525","M","20.5","Casado(a)","Branca","05","Engenharia de Computação","1999","Vestibular","1º Semestre","2006","1º Semestre","Desistência","10","18","3690","N","","","","","5.28","2"
"Aluno 526","M","17.8","Solteiro(a)","Branca","05","Engenharia de Computação","1992","Vestibular","1º Semestre","1994","","Desistência","10","18","3690","N","","","Brasil","","0","0"
"Aluno 527","M","18.5","Solteiro(a)","Branca","05","Engenharia de Computação","1992","Vestibular","1º Semestre","1994","","Desistência","10","18","3690","N","","","Brasil","","0","0"
"Aluno 528","M","17.8","Solteiro(a)","Branca","05","Engenharia de Computação","1991","Vestibular","1º Semestre","2001","1º Semestre","Formado","10","18","3690","N","SERRA","","Brasil","","5.47","0"
"Aluno 529","M","18.5","Solteiro(a)","Branca","05","Engenharia de Computação","1990","Vestibular","2º Semestre","1999","","Desligado","10","18","3690","N","","","Brasil","","3.82","0"
"Aluno 530","M","18.9","Solteiro(a)","Branca","05","Engenharia de Computação","1996","Vestibular","1º Semestre","1999","","Desligado","10","18","3690","N","VITORIA","","Brasil","","0.03","0"
"Aluno 531","M","17.7","Solteiro(a)","Branca","05","Engenharia de Computação","2006","Vestibular","1º Semestre","2014","1º Semestre","Formado","10","15","4215","N","VILA VELHA","Espirito Santo","Brasil","14,2541","5.51","0"
"Aluno 532","M","19.7","Solteiro(a)","Branca","05","Engenharia de Computação","2002","Vestibular","1º Semestre","2010","1º Semestre","Formado","10","18","3690","N","","","","15,2767","7.11","0"
"Aluno 533","M","19.7","Solteiro(a)","Branca","05","Engenharia de Computação","1992","Vestibular","1º Semestre","2000","","Formado","10","18","3690","N","CARIACICA","","Brasil","","6.8","0"
"Aluno 534","M","19.8","Solteiro(a)","Branca","05","Engenharia de Computação","1992","Vestibular","1º Semestre","1994","","Desistência","10","18","3690","N","","","Brasil","","2.4","0"
"Aluno 535","M","23.9","Solteiro(a)","Branca","05","Engenharia de Computação","2002","Transferência Interna","1º Semestre","2010","1º Semestre","Formado","10","18","3690","N","VILA VELHA","Espirito Santo","Brasil","13,7205","4.8","0"
"Aluno 536","M","22.1","Solteiro(a)","Branca","05","Engenharia de Computação","1994","Vestibular","1º Semestre","2002","1º Semestre","Formado","10","18","3690","N","","","","","5.56","0"
"Aluno 537","M","19.3","","Branca","05","Engenharia de Computação","2002","Vestibular","1º Semestre","2005","2º Semestre","Desligado","10","18","3690","N","","","BRASIL","","8.99","1"
"Aluno 538","M","26.7","Solteiro(a)","Branca","05","Engenharia de Computação","1991","Vestibular","1º Semestre","1997","","Formado","10","18","3690","N","SERRA","","Brasil","","7.24","0"
"Aluno 539","M","18.0","Solteiro(a)","Branca","05","Engenharia de Computação","1995","Vestibular","1º Semestre","2000","","Formado","10","18","3690","N","VILA VELHA","","Brasil","","8.9","0"
"Aluno 540","M","25.8","Solteiro(a)","Branca","05","Engenharia de Computação","1991","Vestibular","1º Semestre","1994","","Desistência","10","18","3690","N","","","Brasil","","5.16","0"
"Aluno 541","M","21.4","Solteiro(a)","Parda","05","Engenharia de Computação","2012","Vestibular","1º Semestre","2017","2º Semestre","Formado","10","15","4215","N","VILA VELHA","Espirito Santo","Brasil","16,2776","8.23","0"
"Aluno 542","M","19.3","Solteiro(a)","Branca","05","Engenharia de Computação","1996","Vestibular","1º Semestre","2001","1º Semestre","Formado","10","18","3690","N","VITORIA","","Brasil","","8.33","0"
"Aluno 543","M","28.6","Casado(a)","Parda","05","Engenharia de Computação","2004","Vestibular","1º Semestre","2011","1º Semestre","Formado","10","18","3690","N","CARIACICA","Espirito Santo","Brasil","15,5514","7.4","0"
"Aluno 544","M","17.9","Solteiro(a)","Branca","05","Engenharia de Computação","1994","Vestibular","1º Semestre","2001","","Formado","10","18","3690","N","VILA VELHA","","Brasil","","5.98","0"
"Aluno 545","M","19.9","Solteiro(a)","Preta","05","Engenharia de Computação","2007","Vestibular","1º Semestre","2011","1º Semestre","Desligado","10","18","3690","N","","","","3,4969","4.44","0"
"Aluno 546","M","17.2","Solteiro(a)","Branca","05","Engenharia de Computação","2012","Vestibular","1º Semestre","0","","Sem evasão","10","15","4215","N","SERRA","Espirito Santo","Brasil","15,3992","7.01","1"
